id_recette,id_food,quantite_g,facteur_retention
672,287,1750.0,0.7
672,320,2.0,0.7
672,232,150.0,0.7
672,248,2.0,0.7
672,222,1.0,0.7
673,136,250.0,0.7
673,213,50.0,0.7
673,59,1.0,0.7
673,225,5.0,0.7
673,82,200.0,0.7
673,213,100.0,0.7
673,82,100.0,0.7
673,248,1.0,0.7
673,200,50.0,0.7
673,159,1.0,0.7
673,172,1.0,0.7
673,172,1.0,0.7
673,159,1.0,0.7
673,222,5.0,0.7
673,310,2.0,0.7
674,458,500.0,0.7
674,59,80.0,0.7
674,222,2.0,0.7
674,172,1.0,0.7
674,335,1.0,0.7
674,310,2.0,0.7
674,370,8.0,0.7
674,335,50.0,0.7
674,222,1.0,0.7
675,18,4.0,0.8
675,213,250.0,0.8
675,213,100.0,0.8
675,175,40.0,0.8
675,335,125.0,0.8
675,52,30.0,0.8
675,213,2.0,0.8
675,232,170.0,0.8
675,50,250.0,0.8
675,317,40.0,0.8
675,62,5.0,0.8
676,37,130.0,0.8
676,213,2.0,0.8
676,50,200.0,0.8
676,213,150.0,0.8
676,335,120.0,0.8
676,317,100.0,0.8
676,54,50.0,0.8
676,172,1.0,0.8
677,213,220.0,0.8
677,213,2.0,0.8
677,335,200.0,0.8
677,52,30.0,0.8
677,213,14.0,0.8
677,287,2.0,0.8
677,50,250.0,0.8
677,175,150.0,0.8
677,175,3.0,0.8
677,232,200.0,0.8
677,172,1.0,0.8
677,52,1.0,0.8
678,335,500.0,0.7
678,159,0.5,0.7
678,287,250.0,0.7
678,222,100.0,0.7
678,213,100.0,0.7
678,213,1.0,0.7
678,374,150.0,0.7
678,433,2.0,0.7
678,172,2.0,0.7
678,159,2.0,0.7
678,159,2.0,0.7
678,222,50.0,0.7
679,136,4.0,0.7
679,213,60.0,0.7
679,18,1.0,0.7
679,59,250.0,0.7
679,433,1.0,0.7
679,222,2.0,0.7
679,44,50.0,0.7
679,443,1.0,0.7
679,50,2.0,0.7
679,248,1.0,0.7
679,172,2.0,0.7
679,173,1.0,0.7
679,310,2.0,0.7
679,18,1.0,0.7
680,213,500.0,0.7
680,419,250.0,0.7
680,159,20.0,0.7
680,59,1.0,0.7
680,381,2.0,0.7
680,232,2.0,0.7
680,59,1.0,0.7
680,310,2.0,0.7
680,335,4.0,0.7
680,213,2.0,0.7
680,225,5.0,0.7
681,374,250.0,0.7
681,443,2.0,0.7
681,419,2.0,0.7
681,387,100.0,0.7
681,305,1.0,0.7
681,172,3.0,0.7
681,222,5.0,0.7
681,433,1.0,0.7
681,248,1.0,0.7
681,310,2.0,0.7
681,232,250.0,0.7
681,225,5.0,0.7
682,136,4.0,0.7
682,225,5.0,0.7
682,18,320.0,0.7
682,222,3.0,0.7
682,370,120.0,0.7
682,59,8.0,0.7
682,310,2.0,0.7
683,136,250.0,0.7
683,213,250.0,0.7
683,213,150.0,0.7
683,172,1.0,0.7
683,172,1.0,0.7
683,310,2.0,0.7
684,335,350.0,0.8
684,213,1.0,0.8
684,213,1.0,0.8
684,213,250.0,0.8
684,213,150.0,0.8
684,320,150.0,0.8
684,18,1.0,0.8
684,37,80.0,0.8
684,213,1.0,0.8
685,419,400.0,0.7
685,59,50.0,0.7
685,458,60.0,0.7
685,222,2.0,0.7
685,287,750.0,0.7
685,172,2.0,0.7
685,310,2.0,0.7
685,301,1.0,0.7
685,222,100.0,0.7
685,412,100.0,0.7
685,136,250.0,0.7
685,18,1.0,0.7
686,408,2.0,0.7
686,415,2.0,0.7
686,411,2.0,0.7
686,248,3.0,0.7
686,172,3.0,0.7
686,222,100.0,0.7
686,159,1.0,0.7
686,159,1.0,0.7
686,159,0.5,0.7
686,159,1.0,0.7
687,213,1.0,0.8
687,301,1.0,0.8
687,248,3.0,0.8
687,222,100.0,0.8
687,98,0.5,0.8
687,172,1.0,0.8
687,172,1.0,0.8
687,159,0.5,0.8
687,159,1.0,0.8
687,222,100.0,0.8
687,98,0.5,0.8
688,454,6.0,0.8
688,256,0.5,0.8
688,159,1.0,0.8
688,213,50.0,0.8
688,458,50.0,0.8
688,440,50.0,0.8
688,220,50.0,0.8
688,433,1.0,0.8
688,213,100.0,0.8
688,222,3.0,0.8
688,172,2.0,0.8
688,287,1.0,0.8
688,59,3.0,0.8
688,172,15.0,0.8
689,335,100.0,0.8
689,337,100.0,0.8
689,335,100.0,0.8
689,213,100.0,0.8
689,56,50.0,0.8
689,53,50.0,0.8
689,213,80.0,0.8
689,298,0.5,0.8
689,317,5.0,0.8
689,53,5.0,0.8
689,337,5.0,0.8
690,213,95.0,0.8
690,37,80.0,0.8
690,335,250.0,0.8
690,213,1.0,0.8
690,213,2.0,0.8
690,51,150.0,0.8
690,317,50.0,0.8
690,298,0.5,0.8
690,213,1.0,0.8
691,213,50.0,0.7
691,51,100.0,0.7
691,287,2.0,0.7
691,373,2.0,0.7
691,213,1.0,0.7
691,317,500.0,0.7
691,37,250.0,0.7
691,213,250.0,0.7
692,335,300.0,0.8
692,375,50.0,0.8
692,213,1.0,0.8
692,213,150.0,0.8
692,213,180.0,0.8
692,175,0.5,0.8
692,59,1.0,0.8
692,172,1.0,0.8
692,56,450.0,0.8
692,213,50.0,0.8
692,37,80.0,0.8
692,300,3.0,0.8
692,172,2.0,0.8
693,213,10.0,0.7
693,312,0.5,0.7
693,159,0.25,0.7
693,159,0.25,0.7
693,317,250.0,0.7
693,320,250.0,0.7
693,213,200.0,0.7
693,213,100.0,0.7
693,59,600.0,0.7
693,213,50.0,0.7
693,159,1.0,0.7
693,222,2.0,0.7
693,159,0.5,0.7
693,159,0.5,0.7
693,159,0.25,0.7
693,298,1.0,0.7
694,136,500.0,0.7
694,18,1.0,0.7
694,59,1.0,0.7
694,222,1.0,0.7
694,213,500.0,0.7
694,317,350.0,0.7
695,18,250.0,0.8
695,432,2.0,0.8
695,18,1.0,0.8
695,172,1.0,0.8
695,305,1.0,0.8
695,213,3.0,0.8
695,82,1.0,0.8
695,412,0.5,0.8
695,443,1.0,0.8
695,393,0.25,0.8
695,50,6.0,0.8
695,213,6.0,0.8
695,44,100.0,0.8
695,292,2.0,0.8
695,292,2.0,0.8
695,305,1.0,0.8
695,287,2000.0,0.8
695,232,3.0,0.8
696,335,500.0,1.0
696,337,200.0,1.0
696,317,200.0,1.0
696,213,125.0,1.0
696,213,300.0,1.0
696,59,1.0,1.0
696,298,1.0,1.0
696,320,0.25,1.0
696,159,0.5,1.0
696,364,400.0,1.0
696,300,2.0,1.0
696,287,2.0,1.0
696,337,5.0,1.0
697,29,250.0,0.8
697,213,300.0,0.8
697,59,80.0,0.8
697,415,1.0,0.8
697,159,0.5,0.8
697,232,2.0,0.8
697,301,1.0,0.8
697,222,80.0,0.8
697,172,0.5,0.8
697,287,3000.0,0.8
697,310,2.0,0.8
698,213,300.0,0.7
698,44,50.0,0.7
698,82,0.5,0.7
698,305,2.0,0.7
698,50,3.0,0.7
698,406,0.5,0.7
698,213,1000.0,0.7
698,222,0.5,0.7
698,292,5.0,0.7
698,312,2.0,0.7
698,232,3.0,0.7
699,18,350.0,0.8
699,433,2.0,0.8
699,222,3.0,0.8
699,172,2.0,0.8
699,159,0.5,0.8
699,159,0.5,0.8
699,298,2.0,0.8
699,159,0.5,0.8
699,320,1.0,0.8
699,159,1.0,0.8
699,287,100.0,0.8
699,136,4.0,0.8
699,213,100.0,0.8
699,172,2.0,0.8
699,298,1.0,0.8
700,136,350.0,0.7
700,18,1.0,0.7
700,225,5.0,0.7
700,44,50.0,0.7
700,213,250.0,0.7
700,374,250.0,0.7
700,248,1.0,0.7
700,433,1.0,0.7
700,443,1.0,0.7
700,172,3.0,0.7
700,159,1.0,0.7
700,159,1.0,0.7
700,159,1.0,0.7
700,159,1.0,0.7
700,159,1.0,0.7
700,222,60.0,0.7
701,82,100.0,0.8
701,82,2.0,0.8
701,440,100.0,0.8
701,443,100.0,0.8
701,213,50.0,0.8
701,287,500.0,0.8
701,222,2.0,0.8
701,159,0.5,0.8
701,292,1.0,0.8
701,383,5.0,0.8
702,59,200.0,0.8
702,443,2.0,0.8
702,213,50.0,0.8
702,433,1.0,0.8
702,415,4.0,0.8
702,301,1.0,0.8
702,455,3.0,0.8
702,159,0.5,0.8
702,172,1.0,0.8
702,172,1.0,0.8
702,172,1.0,0.8
702,298,2.0,0.8
702,159,1.0,0.8
702,287,3000.0,0.8
702,172,2.0,0.8
702,44,50.0,0.8
702,232,1.0,0.8
702,172,15.0,0.8
702,335,100.0,0.8
702,172,1.0,0.8
702,287,200.0,0.8
703,29,250.0,0.8
703,136,250.0,0.8
703,415,2.0,0.8
703,433,1.0,0.8
703,222,80.0,0.8
703,159,1.0,0.8
703,159,0.5,0.8
703,266,1.0,0.8
703,287,3000.0,0.8
704,374,150.0,0.8
704,298,2.0,0.8
704,304,2.0,0.8
704,310,2.0,0.8
704,159,0.25,0.8
704,172,0.5,0.8
704,59,20.0,0.8
704,364,100.0,0.8
704,59,50.0,0.8
704,159,1.0,0.8
704,225,1.0,0.8
704,313,6.0,0.8
704,298,1.0,0.8
704,301,1.0,0.8
704,287,1500.0,0.8
704,301,3.0,0.8
705,220,1000.0,0.7
705,59,80.0,0.7
705,248,3.0,0.7
705,172,1.0,0.7
705,159,0.5,0.7
705,159,1.0,0.7
705,159,1.0,0.7
705,313,8.0,0.7
705,159,1.0,0.7
705,159,0.5,0.7
705,222,80.0,0.7
705,287,150.0,0.7
705,172,1.0,0.7
705,222,2.0,0.7
705,317,100.0,0.7
706,213,1000.0,0.8
706,59,80.0,0.8
706,248,3.0,0.8
706,159,1.0,0.8
706,159,1.0,0.8
706,159,1.0,0.8
706,159,1.0,0.8
706,313,8.0,0.8
706,159,1.0,0.8
706,172,2.0,0.8
706,222,80.0,0.8
706,287,150.0,0.8
706,172,0.25,0.8
706,410,150.0,0.8
707,200,1000.0,0.7
707,434,1.0,0.7
707,301,1.0,0.7
707,222,50.0,0.7
707,159,0.5,0.7
707,298,1.0,0.7
707,159,1.0,0.7
707,159,0.5,0.7
707,313,8.0,0.7
707,159,1.0,0.7
707,287,700.0,0.7
707,54,500.0,0.7
707,320,200.0,0.7
707,213,50.0,0.7
707,298,2.0,0.7
707,172,2.0,0.7
708,213,4.0,0.7
708,433,0.5,0.7
708,266,1.0,0.7
708,159,1.0,0.7
708,313,6.0,0.7
708,298,1.0,0.7
708,159,1.0,0.7
708,159,0.5,0.7
708,222,80.0,0.7
708,287,150.0,0.7
708,434,350.0,0.7
708,213,1000.0,0.7
708,222,80.0,0.7
708,159,1.0,0.7
708,172,4.0,0.7
708,298,2.0,0.7
708,298,2.0,0.7
708,337,1.0,0.7
709,213,500.0,0.8
709,232,2.0,0.8
709,293,80.0,0.8
709,287,1000.0,0.8
709,248,3.0,0.8
709,301,1.0,0.8
709,172,1.0,0.8
709,159,1.0,0.8
709,159,0.5,0.8
709,159,1.0,0.8
709,173,0.5,0.8
709,222,100.0,0.8
709,222,50.0,0.8
709,136,0.5,0.8
710,59,500.0,0.7
710,408,2.0,0.7
710,412,1.0,0.7
710,434,2.0,0.7
710,434,200.0,0.7
710,301,1.0,0.7
710,222,80.0,0.7
710,287,150.0,0.7
710,310,2.0,0.7
710,172,5.0,0.7
710,225,5.0,0.7
711,225,5.0,0.7
711,18,4.0,0.7
711,433,2.0,0.7
711,266,1.0,0.7
711,159,1.0,0.7
711,225,1.0,0.7
711,159,1.0,0.7
711,298,0.25,0.7
711,313,8.0,0.7
711,310,2.0,0.7
711,136,250.0,0.7
712,213,750.0,0.7
712,433,1.0,0.7
712,248,1.0,0.7
712,222,2.0,0.7
712,313,8.0,0.7
712,159,1.0,0.7
712,304,2.0,0.7
712,159,0.25,0.7
712,159,1.0,0.7
712,301,1.0,0.7
712,287,750.0,0.7
712,182,300.0,0.7
712,417,250.0,0.7
712,222,80.0,0.7
712,213,20.0,0.7
712,172,4.0,0.7
712,213,2.0,0.7
712,287,2.0,0.7
712,298,0.5,0.7
712,159,1.0,0.7
712,320,8.0,0.7
713,213,400.0,0.7
713,248,0.5,0.7
713,320,0.25,0.7
713,159,0.5,0.7
713,159,0.5,0.7
713,222,2.0,0.7
713,172,1.0,0.7
713,433,2.0,0.7
713,222,2.0,0.7
713,159,0.5,0.7
713,298,1.0,0.7
713,159,1.0,0.7
713,136,250.0,0.7
713,225,5.0,0.7
713,232,3.0,0.7
714,374,500.0,0.8
714,159,1.0,0.8
714,159,1.0,0.8
714,320,4.0,0.8
714,298,0.5,0.8
714,300,2.0,0.8
714,222,2.0,0.8
714,213,300.0,0.8
714,213,10.0,0.8
714,222,1.0,0.8
714,298,1.0,0.8
714,159,0.25,0.8
714,213,500.0,0.8
714,37,2.0,0.8
714,136,200.0,0.8
714,337,1.0,0.8
715,213,250.0,0.8
715,37,250.0,0.8
715,59,2.0,0.8
715,335,700.0,0.8
715,213,0.5,0.8
715,213,1.0,0.8
715,172,1.0,0.8
715,320,250.0,0.8
715,320,100.0,0.8
716,374,600.0,0.8
716,320,4.0,0.8
716,298,0.25,0.8
716,159,0.5,0.8
716,159,0.5,0.8
716,159,1.0,0.8
716,432,2.0,0.8
716,434,6.0,0.8
716,159,0.5,0.8
716,225,80.0,0.8
716,298,2.0,0.8
716,53,50.0,0.8
716,287,50.0,0.8
717,59,100.0,0.8
717,59,150.0,0.8
717,213,100.0,0.8
717,374,250.0,0.8
717,213,50.0,0.8
717,172,0.5,0.8
717,172,0.5,0.8
717,406,1.0,0.8
717,248,2.0,0.8
717,159,2.0,0.8
717,222,2.0,0.8
717,59,100.0,0.8
717,415,4.0,0.8
717,433,0.5,0.8
717,248,1.0,0.8
717,410,200.0,0.8
717,222,50.0,0.8
717,159,1.0,0.8
717,159,0.5,0.8
717,172,1.0,0.8
718,374,400.0,0.7
718,433,1.0,0.7
718,159,0.5,0.7
718,159,0.25,0.7
718,320,4.0,0.7
718,222,50.0,0.7
718,440,250.0,0.7
718,453,350.0,0.7
718,433,1.0,0.7
718,222,50.0,0.7
718,159,0.5,0.7
718,313,6.0,0.7
718,301,1.0,0.7
718,374,200.0,0.7
718,98,1.0,0.7
719,213,600.0,0.7
719,335,80.0,0.7
719,20,70.0,0.7
719,310,2.0,0.7
719,225,5.0,0.7
719,443,4.0,0.7
719,222,200.0,0.7
719,248,2.0,0.7
719,222,2.0,0.7
719,172,2.0,0.7
719,159,1.0,0.7
719,406,1.0,0.7
719,172,0.25,0.7
719,287,150.0,0.7
720,136,160.0,1.0
720,317,40.0,1.0
720,112,1.0,1.0
720,94,100.0,1.0
720,66,100.0,1.0
720,381,500.0,1.0
720,172,4.0,1.0
721,213,500.0,0.8
721,248,2.0,0.8
721,59,1.0,0.8
721,159,1.0,0.8
721,159,1.0,0.8
721,313,6.0,0.8
721,159,0.25,0.8
721,222,2.0,0.8
721,172,0.25,0.8
721,287,500.0,0.8
721,458,600.0,0.8
721,82,100.0,0.8
721,51,100.0,0.8
722,34,750.0,0.8
722,159,1.0,0.8
722,213,20.0,0.8
722,172,1.0,0.8
722,287,400.0,0.8
722,34,80.0,0.8
722,337,80.0,0.8
723,34,750.0,0.8
723,159,1.0,0.8
723,213,20.0,0.8
723,172,1.0,0.8
723,287,400.0,0.8
723,34,80.0,0.8
723,336,80.0,0.8
724,36,250.0,0.8
724,37,500.0,0.8
724,159,1.0,0.8
724,213,20.0,0.8
724,287,500.0,0.8
724,37,80.0,0.8
725,36,250.0,0.7
725,34,250.0,0.7
725,159,0.5,0.7
725,287,300.0,0.7
725,36,80.0,0.7
726,34,250.0,0.8
726,20,500.0,0.8
726,159,1.0,0.8
726,213,20.0,0.8
726,287,400.0,0.8
726,20,80.0,0.8
727,213,400.0,0.7
727,335,20.0,0.7
727,213,50.0,0.7
727,225,5.0,0.7
727,248,2.0,0.7
727,172,2.0,0.7
727,159,1.0,0.7
727,159,0.5,0.7
727,172,2.0,0.7
727,292,400.0,0.7
727,370,50.0,0.7
727,136,500.0,0.7
727,213,50.0,0.7
727,335,50.0,0.7
727,232,80.0,0.7
727,310,2.0,0.7
728,37,150.0,0.8
728,37,150.0,0.8
728,320,100.0,0.8
728,222,60.0,0.8
728,159,0.5,0.8
728,213,5.0,0.8
728,172,1.0,0.8
728,232,4.0,0.8
728,381,350.0,0.8
728,37,40.0,0.8
728,37,300.0,0.8
728,287,250.0,0.8
728,98,1.0,0.8
728,317,50.0,0.8
729,454,6.0,0.8
729,292,400.0,0.8
729,232,100.0,0.8
729,200,300.0,0.8
729,252,100.0,0.8
729,213,1.0,0.8
729,159,0.25,0.8
729,242,5.0,0.8
730,18,350.0,0.7
730,458,125.0,0.7
730,433,1.0,0.7
730,222,2.0,0.7
730,305,2.0,0.7
730,159,1.0,0.7
730,159,1.0,0.7
730,172,2.0,0.7
730,335,20.0,0.7
730,222,4.0,0.7
730,292,500.0,0.7
730,370,50.0,0.7
730,433,2.0,0.7
730,222,2.0,0.7
730,213,1.0,0.7
730,335,50.0,0.7
730,213,50.0,0.7
730,213,500.0,0.7
730,159,0.5,0.7
730,320,2.0,0.7
730,232,2.0,0.7
731,213,8.0,0.7
731,433,0.5,0.7
731,248,1.0,0.7
731,222,4.0,0.7
731,172,1.0,0.7
731,313,8.0,0.7
731,159,0.5,0.7
731,298,1.0,0.7
731,301,8.0,0.7
731,213,200.0,0.7
731,287,500.0,0.7
731,433,2.0,0.7
731,298,1.0,0.7
731,408,8.0,0.7
731,222,100.0,0.7
731,172,3.0,0.7
731,298,0.25,0.7
731,317,150.0,0.7
732,59,50.0,0.8
732,248,1.0,0.8
732,222,6.0,0.8
732,44,250.0,0.8
732,213,750.0,0.8
732,443,1.0,0.8
732,412,0.5,0.8
732,313,4.0,0.8
732,213,100.0,0.8
732,213,100.0,0.8
732,82,100.0,0.8
732,18,150.0,0.8
732,310,2.0,0.8
732,195,3.0,0.8
733,388,500.0,0.8
733,386,300.0,0.8
733,434,100.0,0.8
733,222,4.0,0.8
733,82,200.0,0.8
733,213,500.0,0.8
733,373,50.0,0.8
733,107,80.0,0.8
733,59,1.0,0.8
733,370,80.0,0.8
733,310,2.0,0.8
733,310,2.0,0.8
734,213,80.0,1.0
734,404,2.0,1.0
734,16,1.0,1.0
734,416,1.0,1.0
734,131,120.0,1.0
734,97,2.0,1.0
734,234,12.0,1.0
734,375,4.0,1.0
734,222,2.0,1.0
734,172,4.0,1.0
734,381,100.0,1.0
734,292,1.0,1.0
734,172,1.0,1.0
735,213,100.0,0.8
735,213,250.0,0.8
735,412,0.5,0.8
735,453,1.0,0.8
735,443,250.0,0.8
735,82,200.0,0.8
735,82,1.0,0.8
735,248,4.0,0.8
735,59,100.0,0.8
735,232,1.0,0.8
735,172,1.0,0.8
735,222,6.0,0.8
735,159,0.5,0.8
735,287,2500.0,0.8
735,20,300.0,0.8
735,172,2.0,0.8
735,159,0.5,0.8
735,172,2.0,0.8
735,222,8.0,0.8
735,234,5.0,0.8
736,18,12.0,0.8
736,414,200.0,0.8
736,408,2.0,0.8
736,412,1.0,0.8
736,413,1.0,0.8
736,411,1.0,0.8
736,433,6.0,0.8
736,222,120.0,0.8
736,172,3.0,0.8
736,172,3.0,0.8
736,213,120.0,0.8
736,209,1.0,0.8
736,375,1.0,0.8
736,172,1.0,0.8
736,222,50.0,0.8
736,222,50.0,0.8
737,393,100.0,0.7
737,172,1.0,0.7
737,172,3.0,0.7
737,213,100.0,0.7
737,305,1.0,0.7
737,222,4.0,0.7
737,443,2.0,0.7
737,82,1.0,0.7
737,232,2.0,0.7
737,232,3.0,0.7
737,325,50.0,0.7
737,232,24.0,0.7
737,227,1.0,0.7
737,292,6.0,0.7
737,172,2.0,0.7
737,172,1.0,0.7
737,210,5.0,0.7
737,337,5.0,0.7
738,213,300.0,0.7
738,82,300.0,0.7
738,213,100.0,0.7
738,18,400.0,0.7
738,405,1.0,0.7
738,222,8.0,0.7
738,136,500.0,0.7
738,213,50.0,0.7
738,335,50.0,0.7
738,232,80.0,0.7
738,370,80.0,0.7
738,248,1.0,0.7
738,172,4.0,0.7
738,310,2.0,0.7
738,310,2.0,0.7
